File Name,label,tempo,rhythm,rest,num of pitch
wav_AAbG987.wav,"['A', 'Ab', 'G']",120,"['whole', 'Quater', 'whole']","['Quarter rest', 'whole rest', 'Quarter rest']",3
wav_FDC520.wav,"['F', 'D', 'C']",80,"['Quater', 'half', 'half']","['Quarter rest', 'Sixteenth rest', 'Sixteenth rest']",3
wav_FAF#596.wav,"['F', 'A', 'F#']",80,"['white', 'white', 'whole']","['Sixteenth rest', 'eighth rest', 'Quarter rest']",3
wav_EbEBb3410.wav,"['Eb', 'E', 'Bb']",80,"['white', 'black', 'Quater']","['Sixteenth rest', 'half rest', 'Sixteenth rest']",3
wav_F#BbA6109.wav,"['F#', 'Bb', 'A']",100,"['half', 'black', 'whole']","['half rest', 'Quarter rest', 'whole rest']",3
wav_EGC470.wav,"['E', 'G', 'C']",120,"['black', 'half', 'Quater']","['Sixteenth rest', 'whole rest', 'half rest']",3
wav_EbAbBb3810.wav,"['Eb', 'Ab', 'Bb']",100,"['whole', 'half', 'black']","['Quarter rest', 'half rest', 'Sixteenth rest']",3
wav_BC#D1112.wav,"['B', 'C#', 'D']",100,"['white', 'whole', 'black']","['half rest', 'eighth rest', 'eighth rest']",3
wav_F#EA649.wav,"['F#', 'E', 'A']",160,"['half', 'half', 'white']","['Sixteenth rest', 'half rest', 'half rest']",3
wav_GBbF#7106.wav,"['G', 'Bb', 'F#']",140,"['white', 'black', 'black']","['whole rest', 'Quarter rest', 'Quarter rest']",3
wav_BC#C#1111.wav,"['B', 'C#', 'C#']",80,"['half', 'black', 'Quater']","['Quarter rest', 'Quarter rest', 'whole rest']",3
wav_AbCC#801.wav,"['Ab', 'C', 'C#']",160,"['half', 'black', 'Quater']","['whole rest', 'half rest', 'whole rest']",3
wav_GEbG737.wav,"['G', 'Eb', 'G']",120,"['whole', 'Quater', 'Quater']","['eighth rest', 'Quarter rest', 'Sixteenth rest']",3
wav_AEbEb933.wav,"['A', 'Eb', 'Eb']",80,"['whole', 'whole', 'half']","['Sixteenth rest', 'Quarter rest', 'Quarter rest']",3
wav_EBB41111.wav,"['E', 'B', 'B']",160,"['Quater', 'black', 'black']","['Sixteenth rest', 'whole rest', 'whole rest']",3
wav_CDAb028.wav,"['C', 'D', 'Ab']",160,"['Quater', 'whole', 'black']","['Quarter rest', 'Sixteenth rest', 'eighth rest']",3
wav_C#GAb178.wav,"['C#', 'G', 'Ab']",100,"['Quater', 'whole', 'white']","['half rest', 'Sixteenth rest', 'eighth rest']",3
wav_BbF#E1064.wav,"['Bb', 'F#', 'E']",100,"['whole', 'whole', 'white']","['eighth rest', 'whole rest', 'Sixteenth rest']",3
wav_C#F#Eb163.wav,"['C#', 'F#', 'Eb']",140,"['Quater', 'whole', 'Quater']","['whole rest', 'eighth rest', 'eighth rest']",3
wav_AbCB8011.wav,"['Ab', 'C', 'B']",160,"['black', 'Quater', 'white']","['Quarter rest', 'Sixteenth rest', 'whole rest']",3
wav_BbFE1054.wav,"['Bb', 'F', 'E']",120,"['white', 'white', 'half']","['eighth rest', 'half rest', 'Quarter rest']",3
wav_CFD052.wav,"['C', 'F', 'D']",140,"['whole', 'white', 'half']","['eighth rest', 'Sixteenth rest', 'half rest']",3
wav_DBF2115.wav,"['D', 'B', 'F']",120,"['Quater', 'white', 'black']","['eighth rest', 'Sixteenth rest', 'Sixteenth rest']",3
wav_DAF295.wav,"['D', 'A', 'F']",140,"['white', 'Quater', 'whole']","['eighth rest', 'half rest', 'eighth rest']",3
wav_EDB4211.wav,"['E', 'D', 'B']",140,"['black', 'half', 'white']","['half rest', 'eighth rest', 'eighth rest']",3
wav_EEBF44115.wav,"['E', 'E', 'B', 'F']",160,"['white', 'white', 'whole', 'white']","['whole rest', 'Quarter rest', 'Sixteenth rest', 'Sixteenth rest']",4
wav_F#EbDF#6326.wav,"['F#', 'Eb', 'D', 'F#']",120,"['whole', 'half', 'Quater', 'whole']","['half rest', 'eighth rest', 'Quarter rest', 'Sixteenth rest']",4
wav_AEABb94910.wav,"['A', 'E', 'A', 'Bb']",160,"['whole', 'black', 'Quater', 'black']","['whole rest', 'eighth rest', 'half rest', 'Sixteenth rest']",4
wav_AbADF8925.wav,"['Ab', 'A', 'D', 'F']",120,"['white', 'half', 'black', 'half']","['eighth rest', 'whole rest', 'Sixteenth rest', 'Quarter rest']",4
wav_F#DCD6202.wav,"['F#', 'D', 'C', 'D']",80,"['white', 'whole', 'white', 'half']","['half rest', 'eighth rest', 'Sixteenth rest', 'Sixteenth rest']",4
wav_BGFC11750.wav,"['B', 'G', 'F', 'C']",140,"['whole', 'half', 'half', 'half']","['Sixteenth rest', 'half rest', 'Quarter rest', 'Sixteenth rest']",4
wav_BDEB112411.wav,"['B', 'D', 'E', 'B']",140,"['half', 'black', 'white', 'Quater']","['eighth rest', 'eighth rest', 'eighth rest', 'half rest']",4
wav_EbBFC31150.wav,"['Eb', 'B', 'F', 'C']",140,"['white', 'whole', 'black', 'half']","['Quarter rest', 'Quarter rest', 'half rest', 'eighth rest']",4
wav_C#AbC#A1819.wav,"['C#', 'Ab', 'C#', 'A']",120,"['Quater', 'whole', 'black', 'whole']","['Quarter rest', 'half rest', 'eighth rest', 'Sixteenth rest']",4
wav_FEbBC#53111.wav,"['F', 'Eb', 'B', 'C#']",160,"['white', 'black', 'Quater', 'black']","['eighth rest', 'Quarter rest', 'Quarter rest', 'whole rest']",4
wav_AbFBbD85102.wav,"['Ab', 'F', 'Bb', 'D']",100,"['black', 'half', 'half', 'whole']","['eighth rest', 'Sixteenth rest', 'eighth rest', 'Quarter rest']",4
wav_C#GAbG1787.wav,"['C#', 'G', 'Ab', 'G']",160,"['half', 'black', 'half', 'whole']","['eighth rest', 'eighth rest', 'whole rest', 'whole rest']",4
wav_ECGA4079.wav,"['E', 'C', 'G', 'A']",80,"['Quater', 'Quater', 'half', 'black']","['eighth rest', 'whole rest', 'Quarter rest', 'half rest']",4
wav_BbAbCEb10803.wav,"['Bb', 'Ab', 'C', 'Eb']",140,"['half', 'half', 'black', 'whole']","['whole rest', 'whole rest', 'eighth rest', 'half rest']",4
wav_FCF#F#5066.wav,"['F', 'C', 'F#', 'F#']",100,"['Quater', 'whole', 'whole', 'whole']","['half rest', 'whole rest', 'half rest', 'half rest']",4
wav_EbAGEb3973.wav,"['Eb', 'A', 'G', 'Eb']",80,"['whole', 'whole', 'Quater', 'half']","['Sixteenth rest', 'half rest', 'Sixteenth rest', 'whole rest']",4
wav_ABbAbG91087.wav,"['A', 'Bb', 'Ab', 'G']",80,"['black', 'white', 'Quater', 'white']","['half rest', 'whole rest', 'whole rest', 'Quarter rest']",4
wav_CBEbAb01138.wav,"['C', 'B', 'Eb', 'Ab']",80,"['Quater', 'Quater', 'Quater', 'half']","['Quarter rest', 'half rest', 'eighth rest', 'half rest']",4
wav_BbC#BbAb101108.wav,"['Bb', 'C#', 'Bb', 'Ab']",120,"['Quater', 'whole', 'black', 'Quater']","['half rest', 'Sixteenth rest', 'Sixteenth rest', 'eighth rest']",4
wav_CFEbBb05310.wav,"['C', 'F', 'Eb', 'Bb']",120,"['half', 'black', 'half', 'Quater']","['whole rest', 'Quarter rest', 'half rest', 'eighth rest']",4
wav_DBbF#C#21061.wav,"['D', 'Bb', 'F#', 'C#']",160,"['whole', 'white', 'half', 'Quater']","['Quarter rest', 'eighth rest', 'half rest', 'whole rest']",4
wav_GC#C#B71111.wav,"['G', 'C#', 'C#', 'B']",100,"['black', 'Quater', 'white', 'white']","['Sixteenth rest', 'Quarter rest', 'eighth rest', 'Quarter rest']",4
wav_DF#AE2694.wav,"['D', 'F#', 'A', 'E']",140,"['whole', 'half', 'whole', 'white']","['Quarter rest', 'Quarter rest', 'Quarter rest', 'whole rest']",4
wav_GF#EE7644.wav,"['G', 'F#', 'E', 'E']",100,"['white', 'Quater', 'black', 'white']","['Sixteenth rest', 'half rest', 'Quarter rest', 'eighth rest']",4
