File Name,label,tempo,rhythm,rest,num of pitch
wav_AbAbD882.wav,"['Ab', 'Ab', 'D']",120,"['black', 'Quater', 'whole']","['half rest', 'half rest', 'half rest']",3
wav_C#EbD132.wav,"['C#', 'Eb', 'D']",120,"['whole', 'half', 'half']","['half rest', 'half rest', 'half rest']",3
wav_BbDEb1023.wav,"['Bb', 'D', 'Eb']",120,"['black', 'half', 'white']","['half rest', 'half rest', 'half rest']",3
wav_BED1142.wav,"['B', 'E', 'D']",120,"['white', 'black', 'whole']","['half rest', 'half rest', 'half rest']",3
wav_BDEb1123.wav,"['B', 'D', 'Eb']",120,"['half', 'white', 'half']","['half rest', 'half rest', 'half rest']",3
wav_C#BbF#1106.wav,"['C#', 'Bb', 'F#']",120,"['whole', 'whole', 'Quater']","['half rest', 'half rest', 'half rest']",3
wav_C#AbB1811.wav,"['C#', 'Ab', 'B']",120,"['whole', 'Quater', 'half']","['half rest', 'half rest', 'half rest']",3
wav_AbBbAb8108.wav,"['Ab', 'Bb', 'Ab']",120,"['half', 'whole', 'whole']","['half rest', 'half rest', 'half rest']",3
wav_AbGEb873.wav,"['Ab', 'G', 'Eb']",120,"['white', 'half', 'black']","['half rest', 'half rest', 'half rest']",3
wav_C#DE124.wav,"['C#', 'D', 'E']",120,"['white', 'black', 'whole']","['half rest', 'half rest', 'half rest']",3
wav_AC#F915.wav,"['A', 'C#', 'F']",120,"['whole', 'Quater', 'half']","['half rest', 'half rest', 'half rest']",3
wav_FF#E564.wav,"['F', 'F#', 'E']",120,"['white', 'black', 'half']","['half rest', 'half rest', 'half rest']",3
wav_DAbG287.wav,"['D', 'Ab', 'G']",120,"['half', 'Quater', 'half']","['half rest', 'half rest', 'half rest']",3
wav_AbAbAb888.wav,"['Ab', 'Ab', 'Ab']",120,"['half', 'white', 'whole']","['half rest', 'half rest', 'half rest']",3
wav_EbF#Bb3610.wav,"['Eb', 'F#', 'Bb']",120,"['black', 'half', 'half']","['half rest', 'half rest', 'half rest']",3
wav_BbF#D1062.wav,"['Bb', 'F#', 'D']",120,"['Quater', 'whole', 'black']","['half rest', 'half rest', 'half rest']",3
wav_GGF#776.wav,"['G', 'G', 'F#']",120,"['white', 'white', 'whole']","['half rest', 'half rest', 'half rest']",3
wav_CF#Ab068.wav,"['C', 'F#', 'Ab']",120,"['half', 'whole', 'half']","['half rest', 'half rest', 'half rest']",3
wav_DAbF285.wav,"['D', 'Ab', 'F']",120,"['white', 'half', 'black']","['half rest', 'half rest', 'half rest']",3
wav_BbBbC#10101.wav,"['Bb', 'Bb', 'C#']",120,"['half', 'Quater', 'half']","['half rest', 'half rest', 'half rest']",3
wav_BGAb1178.wav,"['B', 'G', 'Ab']",120,"['half', 'black', 'Quater']","['half rest', 'half rest', 'half rest']",3
wav_EbEG347.wav,"['Eb', 'E', 'G']",120,"['black', 'Quater', 'black']","['half rest', 'half rest', 'half rest']",3
wav_C#BC1110.wav,"['C#', 'B', 'C']",120,"['black', 'white', 'Quater']","['half rest', 'half rest', 'half rest']",3
wav_GDEb723.wav,"['G', 'D', 'Eb']",120,"['whole', 'Quater', 'half']","['half rest', 'half rest', 'half rest']",3
wav_FCC#501.wav,"['F', 'C', 'C#']",120,"['black', 'Quater', 'Quater']","['half rest', 'half rest', 'half rest']",3
wav_C#FAb158.wav,"['C#', 'F', 'Ab']",120,"['Quater', 'whole', 'Quater']","['half rest', 'half rest', 'half rest']",3
wav_AFBb9510.wav,"['A', 'F', 'Bb']",120,"['whole', 'Quater', 'black']","['half rest', 'half rest', 'half rest']",3
wav_F#EbAb638.wav,"['F#', 'Eb', 'Ab']",120,"['whole', 'whole', 'half']","['half rest', 'half rest', 'half rest']",3
wav_BAD1192.wav,"['B', 'A', 'D']",120,"['half', 'Quater', 'whole']","['half rest', 'half rest', 'half rest']",3
wav_C#EbA139.wav,"['C#', 'Eb', 'A']",120,"['half', 'half', 'whole']","['half rest', 'half rest', 'half rest']",3
wav_BbEbEb1033.wav,"['Bb', 'Eb', 'Eb']",120,"['half', 'half', 'black']","['half rest', 'half rest', 'half rest']",3
